หลีก;lìːk;ផ្លូវ​ឱ្យ​, ធ្វើ​ឱ្យ​បន្ទប់​សម្រាប់
พลเรือน;pʰon lá rɯːan;ជន​ស៊ីវិល
หนาแน่น;nǎː nɛ̂ːn;ក្រាស់​, មាន​មនុស្ស​ច្រើន
อ้างอิง;ʔâːŋ ʔiŋ;យោង​, លើក​យក​, សម្រង់
โจทย์;tɕòːt;បញ្ហា​មួយ​, សំណួរ (គណិតវិទ្យា​)
ยกมือ;jók mɯː;យល់​ព្រម​, ទទួល​យក​, លើក​ដៃ
ล่อ;lɔ̂ː;លា​, បញ្ឆោត​, ប៉ះ​ទង្គិច
เป็นต้นไป;pen tôn paj;ត​ទៅ​! ចាប់ពី​ពេលនេះ​ទៅ
หนี้สิน;nîː sǐn;ប្រាក់​បំណុល
เหงื่อ;ŋɯ̀ːa;ញើស
จุดประสงค์;tɕùt pràʔ sǒŋ;គោល​បំណង​, គោល​បំណង
คร่าว;kʰrâːw;ប្រហែល
ความพร้อม;kʰwaːm pʰrɔ́ːm;ការ​ត្រៀម​ខ្លួន​, ត្រៀមខ្លួន
แปรรูป;prɛː rûːp;ការ​ផ្លាស់​ប្តូ​រ​! ដំណើរ​ការ
เดือด;dɯ̀ːat;ពុះ​, ស្នោ
แวว;wɛːw;ច្រៀង​, ការ​បង្ហាញ​, ត្រចះត្រចង់​, ភ្លឺ
หันหน้า;hǎn nâː;បាន​បើក​ទៅ​មុខ
ยาน;jaːn;រថយន្ត​, ការ​យារ​ធ្លាក់​ចេញ
แบบอย่าง;bɛ̀ːp jàːŋ;តារា​ម៉ូដែល​, គំរូ
สารภาพ;sǎː rá pʰâːp;ប្រកាស​ទទួលស្គាល់
หลอกลวง;lɔ̀ːk luːaŋ;បញ្ឆោត​, ល្បិច​, បន្លំ​ភ្នែក
เท็จ;tʰét;មិន​ពិត
ศาลฎีกา;sǎːn tʰiː kaː;តុលាការ​កំពូល
ผ่านพ้น;pʰàːn pʰón;ឆ្លងកាត់​, និង​ជាង
โค่น;kʰôːn;មាន​ការ​ផ្តួ​ល​រំលំ​, ការ​ធ្លាក់​ចុះ
โซ่;sôː;ខ្សែ​សង្វាក់
ควง;kʰuːaŋ;កាល​បរិច្ឆេទ តំលៃ​, ឥទ្ធិពល
ข้อมือ;kʰɔ̂ː mɯː;ក​ដៃ
ครู่;kʰrûː;ឱកាស
วิจิตร;wíʔ tɕìt;ពិន័យ​, ល្អ
เรื่องสั้น;rɯ̂ːaŋ sân;រឿង​ខ្លី
ต้นเหตุ;tôn hèːt;ប​ណ្តា​ល​ឱ្យ​, ប្រភព​ដើម
โสด;sòːt;តែ​មួយ មិនទាន់​រៀបការ
อาสาสมัคร;ʔaː sǎː sà màk;អ្នក​ស្ម័គ្រ​ចិត្ត
ประกันภัย;pràʔ kan pʰaj;ការ​ធានា​រ៉ាប់​រង
ฟังดู;faŋ duː;ហាក់​ដូច​, លេច​ឡើង
คู่กรณี;kʰûː kà rá niː;វិវាទ​, ការ​វិវាទ​,
พันธมิตร;pʰan tʰá mít;សម្ព័ន្ធភាព​, សម្ព័ន្ធមិត្ត
เครื่องจักร;kʰrɯ̂ːaŋ tɕàk;ម៉ាស៊ីន​, ម៉ាស៊ីន
ตรึง;trɯŋ;ជួសជុល​, ចង
ทีมงาน;tʰiːm ŋaːn;ក្រុម​ការងារ
ค่อน;kʰɔ̂ːn;បាន​ត្អូញ​ត្អែ​, ផ្ចង់​, មាន​ទំនោរ
นิดเดียว;nít diːaw;តិច​តួច​មួយ
ล่อง;lɔ̂ːŋ;អ​ណ្តែ​ត​, វង្វេង​, សំណាត់
พายุ;pʰaː júʔ;ព្យុះ
ตุ;tùʔ;
งอ;ŋɔː;ពត់
เคาะ;kʰɔ́ʔ;ច្រៀង​, គោះទ្វារ
มหาราช;má hǎː râːt;មហា​នេះ
ริเริ่ม;ríʔ rɤ̂ːm;ផ្តួ​ច​ផ្តើ​ម​, ការ​ចាប់​ផ្តើ​ម​, ការ​ចាប់​ផ្តើ​ម
แต่เดิม;tɛ̀ː dɤːm;ជា​ដំបូង, ជា​អតីត
กริยา;kà ríʔ jaː;កិរិយា​ស័ព្ទ
เว็บ;wép;ប​ណ្តា​ញ
กู้ยืม;kûː jɯːm;ខ្ចី
ศุลกากร;sǔn lá kaː kɔːn;គយ
นุ่ง;nûŋ;ពាក់
ดอย;dɔːj;ភ្នំ
ดาวเทียม;daːw tʰiːam;ផ្កាយ​រណប
หุง;hǔŋ;ចុងភៅ​, រៀបចំ
เข้าข้าง;kʰâw kʰâːŋ;ទទួល​យក​ជាមួយ
เชื้อชาติ;tɕʰɯ́ːa tɕʰâːt;ការ​ប្រណាំង
ริมฝีปาก;rim fǐː pàːk;បបូរមាត់
คำขอ;kʰam kʰɔ̌ː;ការ​ស្នើ​រ​សុំ​, ប្តឹ​ង​ឧទ្ធរណ៍​, តម្រូវ​ការ
พระพุทธรูป;pʰráʔ pʰúʔ tʰót tʰá rûːp;រូបសំណាក​ព្រះពុទ្ធ
โคน;kʰoːn;មូលដ្ឋាន
ร่อง;rɔ̂ːŋ;ជ្រុង​, ពិសេស
ปกคลุม;pòk kʰlum;គ្រប​ដ​ណ្ត​ប់​, រីក​រាលដាល​នៅ​លើ
ปิ้ง;pîŋ;នំបុ័ង​អាំង​, ដុត​នំ
ครอบงำ;kʰrɔ̂ːp ŋam;គ្រប​ដ​ណ្ត​ប់​,
บำเพ็ญ;bam pʰen;ការ​អនុវត្តន៍​, មាន​ឥរិយា​បទ
ถ่ายภาพ;tʰàːj pʰâːp;ថតរូប
ชื่นชอบ;tɕʰɯ̂ːn tɕʰɔ̂ːp;ដូច​​​ជា​ការ​, សរសើរ
ได้เปรียบ;dâj prìːap;មាន​ប្រៀប
อารยธรรม;ʔaː rá já tʰam;អរិយ
แสงแดด;sɛ̌ːŋ dɛ̀ːt;ពន្លឺព្រះអាទិត្យ
กระสุน;kràʔ sǔn;គ្រាប់កាំភ្លើង
อากร;ʔaː kɔːn;ប្រាក់​ចំណូល​, អត្រា​ការ​ប្រាក់​, ការ​បង់​ពន្ធ
โคม;kʰoːm;ពន្លឺ ចង្កៀង
ทอดพระเนตร;tʰɔ̂ːt pʰráʔ nêːt;ដើម្បី​មើល​ទៅ (រាជ​)
แตง;tɛːŋ;ត្រសក់ស្រូវ
ชะตา;tɕʰáʔ taː;វាសនា​, សំណាង
แบ่งแยก;bɛ̀ŋ jɛ̂ːk;មាន​ការ​បាក់បែក​គ្នា បំបែក​គ្នា​, ផ្សេង​ពី​គ្នា
หวง;hǔːaŋ;ច្រណែន​នឹង
งด;ŋót;បញ្ឈប់ បញ្ឈប់
หนักหนา;nàk nǎː;ផ្នូរ​, មាន​សារៈ​សំខាន់
เปรี้ยว;prîːaw;ជូរ សិច​ស៊ី
เฉลิม;tɕʰà lɤ̌ːm;លើកតម្កើង​សិរីរុងរឿង
สังคมนิยม;sǎŋ kʰom níʔ jom;សង្គមនិយម
นักกีฬา;nák kiː laː;អត្ត​ព​លិ​ក
เซนติเมตร;seːn tìʔ mêːt;សង់​ទី​ម៉ែ​ត
ก่อการ;kɔ̀ː kaːn;ការ​ចាប់​ផ្តើ​ម​, ការ​ចាប់​ផ្តើ​ម
บ้านพัก;bâːn pʰák;លំនៅ​ដ្ឋាន
วิตกกังวล;wíʔ tòk kaŋ won;បារម្ភ​, អន្ទះសា
อิฐ;ʔìt;ឥដ្ឋ
มด;mót;ស្រមោច
ตุง;tuŋ;ហើម
สลัด;sà làt;រលាស់​, ចោរ
คู่สมรส;kʰûː sǒm rót;ប្តី​និង​ប្រពន្ធ, កូនក្រមុំ​និង​កូនកំលោះ
หอบ;hɔ̀ːp;អនុវត្ត​នៅ​ក្នុង​ដៃ​! ដង្ហក់
ชมรม;tɕʰom rom;ក្លិប​មួយ​, ការ​ផ្សារភ្ជាប់
แวดล้อม;wɛ̂ːt lɔ́ːm;ជុំវិញ​, ដាក់
ของดี;kʰɔ̌ːŋ diː;ការ​ទាក់​ទាញ​!
พลเอก;pʰon ʔèːk;ទូទៅ
แง่มุม;ŋɛ̂ː mum;មួយ​ផ្នែក ទិដ្ឋភាព​, មុំ
จักรพรรดิ;tɕàk kràʔ pʰát;អធិរាជ
รีด;rîːt;ជាតិ​ដែក​, កាសែត
ฉวย;tɕʰǔaj;ឆក់​យក
เตะ;tèʔ;ការ​ទាត់​បាល់
เจ้าแม่;tɕâw mɛ̂ː;ព្រះនាង
นักแสดง;nák sà dɛːŋ;តារា​ស​ម្តែ​ង​, កម្មវិធី​ចាក់
โปรดเกล้า;pròːt klâw;ជា​ប្រភេទ​ឱ្យ​បាន​គ្រប់គ្រាន់​ដើម្បី
ปล่อยตัว;plɔ̀ːj tuːa;ចេញ​ផ្សាយ​, ការ​ហូរ​ទឹករំអិល
แย้ง;jɛ́ːŋ;ផ្ទុយ​, មិន​យល់ស្រប
ประจำตัว;pràʔ tɕam tuːa;ផ្ទាល់ខ្លួន​, ជា​ឯកជន
เลน;leːn;ផ្លូវ​, ភក់
ฟาก;fâːk;ច្រាំង​, ធនាគារ​មួយ
โลหิต;loː hìt;ឈាម
สับ;sàp;កាត់​បន្ថយ
หมี;mǐː;សូម​ថ្លែង
ก้าวร้าว;kâːw ráːw;ឈ្លានពាន​, ការ​វាយលុក
ปลื้ม;plɯ̂ːm;សេចក្តី​សោមនស្ស​រីករាយ​, រីក​រាយ​យ៉ាង​ខ្លាំង
ผง;pʰǒŋ;ម្សៅ
ปูน;puːn;បាយអ​,
ตอนต้น;tɔːn tôn;ផ្នែក​ដំបូង
มนต์;mon;អក្ខរាវិរុទ្ធ​, រូបមន្ត
แขนง;kʰà nɛ̌ːŋ;សាខា​តូច
ภริยา;pʰá ríʔ jaː;ភរិយា​របស់
ก๋วยเตี๋ยว;kǔaj tǐːaw;មី
ชุ่ม;tɕʰûm;មាន​សំណើម
สบู่;sà bùː;សាប៊ូ
เพลิน;pʰlɤːn;រីករាយ ត្រូវ​បាន​ស្រូប​យក
เซียน;siːan;លោក​ម្ចាស់​អើយ​! អ្នក​ជំនួយ​ការ
จุดเด่น;tɕùt dèn;ចំណុច​លេចធ្លោ
คิดค้น;kʰít kʰón;ប្រឌិត​, ការ​ស្វែងរក
ใช้สอย;tɕʰáj sɔ̌ːj;ចំណាយ​ប្រាក់​, ការ​ប្រើ​ប្រាស់
ลุ่ม;lûm;ទាប​, និយាយ​កុហក​ទាប
ทนายความ;tʰá naːj kʰwaːm;មេធាវី​ការពារ​ក្ដី
ตามลำพัง;taːm lam pʰaŋ;តែ​ម្នាក់​ឯង​, តែឯង​
ต้นแบบ;tôn bɛ̀ːp;គំរូ
คุณวุฒิ;kʰun ná wút;វគ្គ​ជម្រុះ​, សមត្ថកិច្ច​, សមត្ថភាព​ក្នុង​ការ
ผู้สื่อข่าว;pʰûː sɯ̀ː kʰàːw;ឆ្លើយឆ្លង​, អ្នក​រាយការណ៍​, អ្នកកាសែត
เจ้าพนักงาน;tɕâw pʰá nák ŋaːn;មន្ត្រី​, មន្ត្រី​រដ្ឋា​ភិ​បាល
วิกฤติ;wíʔ krìt;មាន​វិបត្តិ
ตู้เย็น;tûː jen;ទូទឹកកក
ไว้ใจ;wáj tɕaj;ការ​ជឿ​ទុកចិត្ត
บาดแผล;bàːt pʰlɛ̌ː;មុខ​របួស
แม่ค้า;mɛ̂ː kʰáː;អ្នក​លក់
เอ็ง;ʔeŋ;លោក​អ្នក
แชมป์;tɕʰɛ́ːm;ម្ចាស់​ជើង​ឯក
พก;pʰók;អនុវត្ត
ระยะห่าง;ráʔ jáʔ hàːŋ;ចន្លោះ​, ចន្លោះ​, គម្លាត
จิตรกรรม;tɕìt tràʔ kam;គូរ​គំនូរ​, គំនូរ
ชาญ;tɕʰaːn;ជំនាញ​, ស្ទាត់​ជំនាញ
สั่งการ;sàŋ kaːn;ពាក្យ​បញ្ជា​, លំដាប់​, ការ​ដេញ​ថ្លៃ
เยียวยา;jiːaw jaː;យកចិត្តទុកដាក់, គិ​នុ​ប​្ឋ
ละเอียดอ่อน;láʔ ʔìːat ʔɔ̀ːn;ឆ្ងាញ់​, ខឹង
อิสรภาพ;ʔìt sà rà pʰâːp;សិទ្ធិ​សេរីភាព
วิธีคิด;wíʔ tʰiː kʰít;វិធី​នៃ​ការ​គិត
เรียว;riːaw;ស្ដើង​, ការ​ផាក​ពិន័យ
บอกกล่าว;bɔ̀ːk klàːw;ជូន​ដំណឹង​ដល់​, ជូន​ដំណឹង
ตอ;tɔː;គល់​, អត្ថបទ​ខ្លី​មិន​ពេញលេញ
หมึก;mɯ̀k;ទឹក​ថ្នាំ
กำหนดการ;kam nòt kaːn;កាលវិភាគ
ขี้เกียจ;kʰîː kìːat;ខ្ជិល​, ទំនេរ
แวดวง;wɛ̂ːt woŋ;រង្វង់
เคมี;kʰeː miː;គីមី
ผีเสื้อ;pʰǐː sɯ̂ːa;មេអំបៅ
ตื่นตัว;tɯ̀ːn tuːa;ត្រូវ​បាន​ភ្ញាក់​ឡើង​ទៅ​, ត្រូវ​បាន​ជូន​ដំណឹង
ช่อ;tɕʰɔ̂ː;ចង្កោម​, ចង្កោម
ฤดูกาล;rɯ́ʔ duː kaːn;កាល​ពី​រដូវ​កាល
ยีน;jiːn;ហ្សែ​ន
ดัชนี;dàt tɕʰá niː;ស​ន្ទ​ស្ស​ន៍​, បញ្ជី
ท่วม;tʰûːam;ទឹក​ជំនន់​, ជន់​លិច
แถลง;tʰà lɛ̌ːŋ;រដ្ឋ​, ប្រកាស​, ប្រកាស​ពី​ការ
ซึ้ง;sɯ́ŋ;គួរ​ឱ្យ​ចាប់​អារម្មណ៍​! មាន​ប្រសិទ្ធិ​ភាព
เถียง;tʰǐːaŋ;ជជែក​តវ៉ា​, ជម្លោះ​, ការ​ជជែក​ពិភាក្សា​គ្នា
หน้าอก;nâː ʔòk;ទ្រូង
ทุบ;tʰúp;ផោន
การเรียนการสอน;kaːn riːan kaːn sɔ̌ːn;ការ​បង្រៀន​, ការ​អប់រំ
เทียบเท่า;tʰîːap tʰâw;ស្មើ
นางสาว;naːŋ sǎːw;លោកស្រី
ไพศาล;pʰaj sǎːn;ធំធេង​, ធំ​ទូលាយ
ซีก;sîːk;ដុំ​, ផ្នែក, ជា​ផ្នែក​មួយ
ผ่อง;pʰɔ̀ːŋ;ភ្លឺ
มิด;mít;យ៉ាង​តឹង​រឹង​, លាក់​បាំង
จุดอ่อน;tɕùt ʔɔ̀ːn;ភាព​ទន់​ខ្សោយ​, ចំណុច​ខ្សោយ
หากิน;hǎː kin;ធ្វើ​ឱ្យ​ការ​រស់​នៅ​មួយ​, ចិញ្ចឹមជីវិត
ไปรษณีย์;praj sà niː;ក្រោយ​, សំបុត្រ
